"REF_DATE","GEO","DGUID","Supply and disposition","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Canada","2016A000011124","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638458","1.3.1","2401118.2","","","","1"
"2018-07","Canada","2016A000011124","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638459","1.3.2","93588.7","","","","1"
"2018-07","Canada","2016A000011124","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638460","1.4.1","391540.0","","","","1"
"2018-07","Canada","2016A000011124","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638461","1.4.2","15371.7","","","","1"
"2018-07","Canada","2016A000011124","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638462","1.5.1","6494650.8","","","","1"
"2018-07","Canada","2016A000011124","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638463","1.5.2","258473.0","","","","1"
"2018-07","Canada","2016A000011124","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638464","1.6.1","412306.0","","","","1"
"2018-07","Canada","2016A000011124","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638465","1.6.2","16117.2","","","","1"
"2018-07","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638466","1.7.1","6846132.0","","","","1"
"2018-07","Canada","2016A000011124","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638467","1.7.2","273888.7","","","","1"
"2018-07","Canada","2016A000011124","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638468","1.8.1","18114945.0","","","","1"
"2018-07","Canada","2016A000011124","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638469","1.8.2","709456.2","","","","1"
"2018-07","Canada","2016A000011124","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638470","1.9.1","19941934.4","","","","1"
"2018-07","Canada","2016A000011124","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638471","1.9.2","780899.3","","","","1"
"2018-07","Canada","2016A000011124","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638472","1.10.1","1826989.4","","","","1"
"2018-07","Canada","2016A000011124","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638473","1.10.2","71443.1","","","","1"
"2018-07","Newfoundland and Labrador","2016A000210","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638474","2.1.1","","x","","","1"
"2018-07","Newfoundland and Labrador","2016A000210","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638475","2.1.2","","x","","","1"
"2018-07","Nova Scotia","2016A000212","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638476","4.1.1","66950.8","","","","1"
"2018-07","Nova Scotia","2016A000212","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638477","4.1.2","2617.1","","","","1"
"2018-07","Nova Scotia","2016A000212","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638478","4.2.1","54555.0","","","","1"
"2018-07","Nova Scotia","2016A000212","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638479","4.2.2","2111.3","","","","1"
"2018-07","Nova Scotia","2016A000212","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638480","4.4.1","122.0","","","","1"
"2018-07","Nova Scotia","2016A000212","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638481","4.4.2","4.9","","","","1"
"2018-07","Nova Scotia","2016A000212","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638482","4.5.1","57936.0","","","","1"
"2018-07","Nova Scotia","2016A000212","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638483","4.5.2","2248.1","","","","1"
"2018-07","Nova Scotia","2016A000212","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638484","4.6.1","6774.0","","","","1"
"2018-07","Nova Scotia","2016A000212","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638485","4.6.2","272.3","","","","1"
"2018-07","New Brunswick","2016A000213","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638486","5.1.1","0.0","","","","1"
"2018-07","New Brunswick","2016A000213","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638487","5.1.2","0.0","","","","1"
"2018-07","New Brunswick","2016A000213","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638488","5.2.1","0.0","","","","1"
"2018-07","New Brunswick","2016A000213","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638489","5.2.2","0.0","","","","1"
"2018-07","New Brunswick","2016A000213","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638490","5.3.1","148755.2","","","","1"
"2018-07","New Brunswick","2016A000213","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638491","5.3.2","5789.9","","","","1"
"2018-07","New Brunswick","2016A000213","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638492","5.4.1","325.0","","","","1"
"2018-07","New Brunswick","2016A000213","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638493","5.4.2","12.4","","","","1"
"2018-07","New Brunswick","2016A000213","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638494","5.5.1","15034.0","","","","1"
"2018-07","New Brunswick","2016A000213","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638495","5.5.2","580.5","","","","1"
"2018-07","New Brunswick","2016A000213","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638496","5.6.1","1686.0","","","","1"
"2018-07","New Brunswick","2016A000213","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638497","5.6.2","64.6","","","","1"
"2018-07","New Brunswick","2016A000213","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638498","5.7.1","8382.0","","","","1"
"2018-07","New Brunswick","2016A000213","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638499","5.7.2","315.7","","","","1"
"2018-07","Quebec","2016A000224","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638500","6.1.1","7648.9","","","","1"
"2018-07","Quebec","2016A000224","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638501","6.1.2","299.0","","","","1"
"2018-07","Quebec","2016A000224","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638502","6.2.1","7732.0","","","","1"
"2018-07","Quebec","2016A000224","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638503","6.2.2","299.0","","","","1"
"2018-07","Quebec","2016A000224","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638504","6.4.1","16462.0","","","","1"
"2018-07","Quebec","2016A000224","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638505","6.4.2","624.4","","","","1"
"2018-07","Quebec","2016A000224","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638506","6.5.1","257403.0","","","","1"
"2018-07","Quebec","2016A000224","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638507","6.5.2","9754.6","","","","1"
"2018-07","Quebec","2016A000224","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638508","6.6.1","46011.0","","","","1"
"2018-07","Quebec","2016A000224","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638509","6.6.2","1744.2","","","","1"
"2018-07","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","250936.0","","","","1"
"2018-07","Quebec","2016A000224","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638511","6.7.2","9619.2","","","","1"
"2018-07","Quebec","2016A000224","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638512","6.8.1","367270.3","","","","1"
"2018-07","Quebec","2016A000224","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638513","6.8.2","14055.4","","","","1"
"2018-07","Quebec","2016A000224","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638514","6.9.1","385049.3","","","","1"
"2018-07","Quebec","2016A000224","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638515","6.9.2","14735.8","","","","1"
"2018-07","Quebec","2016A000224","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638516","6.10.1","17779.0","","","","1"
"2018-07","Quebec","2016A000224","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638517","6.10.2","680.4","","","","1"
"2018-07","Ontario","2016A000235","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638518","7.1.1","7763.0","","","","1"
"2018-07","Ontario","2016A000235","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638519","7.1.2","303.5","","","","1"
"2018-07","Ontario","2016A000235","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638520","7.2.1","7787.0","","","","1"
"2018-07","Ontario","2016A000235","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638521","7.2.2","303.5","","","","1"
"2018-07","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638522","7.3.1","2244655.0","","","","1"
"2018-07","Ontario","2016A000235","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638523","7.3.2","87482.0","","","","1"
"2018-07","Ontario","2016A000235","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638524","7.4.1","189540.0","","","","1"
"2018-07","Ontario","2016A000235","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638525","7.4.2","7405.0","","","","1"
"2018-07","Ontario","2016A000235","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638526","7.5.1","859671.0","","","","1"
"2018-07","Ontario","2016A000235","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638527","7.5.2","33608.7","","","","1"
"2018-07","Ontario","2016A000235","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638528","7.6.1","195059.0","","","","1"
"2018-07","Ontario","2016A000235","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638529","7.6.2","7620.3","","","","1"
"2018-07","Ontario","2016A000235","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638530","7.7.1","296388.0","","","","1"
"2018-07","Ontario","2016A000235","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638531","7.7.2","11372.4","","","","1"
"2018-07","Ontario","2016A000235","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638532","7.8.1","4574715.3","","","","1"
"2018-07","Ontario","2016A000235","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638533","7.8.2","172421.0","","","","1"
"2018-07","Ontario","2016A000235","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638534","7.9.1","5685840.3","","","","1"
"2018-07","Ontario","2016A000235","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638535","7.9.2","214882.1","","","","1"
"2018-07","Ontario","2016A000235","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638536","7.10.1","1111125.1","","","","1"
"2018-07","Ontario","2016A000235","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638537","7.10.2","42461.1","","","","1"
"2018-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638538","8.3.1","976.0","","","","1"
"2018-07","Manitoba","2016A000246","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638539","8.3.2","37.4","","","","1"
"2018-07","Manitoba","2016A000246","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638540","8.4.1","6258.0","","","","1"
"2018-07","Manitoba","2016A000246","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638541","8.4.2","240.0","","","","1"
"2018-07","Manitoba","2016A000246","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638542","8.5.1","59143.0","","","","1"
"2018-07","Manitoba","2016A000246","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638543","8.5.2","2268.7","","","","1"
"2018-07","Manitoba","2016A000246","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638544","8.6.1","16205.0","","","","1"
"2018-07","Manitoba","2016A000246","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638545","8.6.2","621.6","","","","1"
"2018-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638546","8.7.1","828245.0","","","","1"
"2018-07","Manitoba","2016A000246","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638547","8.7.2","31779.7","","","","1"
"2018-07","Saskatchewan","2016A000247","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638548","9.1.1","437813.1","","","","1"
"2018-07","Saskatchewan","2016A000247","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638549","9.1.2","17114.1","","","","1"
"2018-07","Saskatchewan","2016A000247","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638550","9.2.1","236717.0","","","","1"
"2018-07","Saskatchewan","2016A000247","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638551","9.2.2","9208.3","","","","1"
"2018-07","Saskatchewan","2016A000247","Imports","Cubic metres","Cubic metres","72","thousands","3","v110830902","9.3.1","0.0","","","","1"
"2018-07","Saskatchewan","2016A000247","Imports","Gigajoules","Gigajoules","143","thousands","3","v110830903","9.3.2","0.0","","","","1"
